lon,lat,site,references,z,year_start,year_end,Begin_year,End_year,pft,contributor,Nmin,PPFD_total,Tg,PPFD,vpd,fAPAR,mapped_age,CNrt,LMA,vcmax25,nhx,noy,ndep,ID
11.45,50.45,Finzi_Forest76,"Gill and Finzi, 2016",747,1984,2013,1984,2013,Forest,Literatures,2.1,9245.611030688186,10.101733622897218,304.2496996474446,0.49431220026997114,0.5610896389413318,80.55769636581843,12.8706525826782,94.23809446258757,126.3886869492215,0.7696863160683558,0.9147226466582372,1.684408962726593,NA
11.45,50.45,Finzi_Forest76,"Gill and Finzi, 2016",747,1984,2013,1984,2013,Forest,Literatures,2.5,9245.611030688186,10.101733622897218,304.2496996474446,0.49431220026997114,0.5610896389413318,80.55769636581843,12.8706525826782,94.23809446258757,126.3886869492215,0.7696863160683558,0.9147226466582372,1.684408962726593,NA
11.45,50.45,Finzi_Forest76,"Gill and Finzi, 2016",747,1984,2013,1984,2013,Forest,Literatures,3.9,9245.611030688186,10.101733622897218,304.2496996474446,0.49431220026997114,0.5610896389413318,80.55769636581843,12.8706525826782,94.23809446258757,126.3886869492215,0.7696863160683558,0.9147226466582372,1.684408962726593,NA
11.45,50.45,Finzi_Forest76,"Gill and Finzi, 2016",747,1984,2013,1984,2013,Forest,Literatures,6.4,9245.611030688186,10.101733622897218,304.2496996474446,0.49431220026997114,0.5610896389413318,80.55769636581843,12.8706525826782,94.23809446258757,126.3886869492215,0.7696863160683558,0.9147226466582372,1.684408962726593,NA
28.87,40.19,Finzi_Forest22,"Gill and Finzi, 2016",91,1984,2013,1984,2013,Forest,Literatures,4.7,13016.085426716261,17.31166291737008,409.77968950668196,0.9372127045021948,0.3623329351757726,21.59328726191422,8.826355435024626,79.96086332317738,121.68975474129577,0.7423374331914462,0.4145719512150838,1.15690938440653,NA
28.87,40.19,Finzi_Forest22,"Gill and Finzi, 2016",91,1984,2013,1984,2013,Forest,Literatures,4.7,13016.085426716261,17.31166291737008,409.77968950668196,0.9372127045021948,0.3623329351757726,21.59328726191422,8.826355435024626,79.96086332317738,121.68975474129577,0.7423374331914462,0.4145719512150838,1.15690938440653,NA
28.87,40.19,Finzi_Forest22,"Gill and Finzi, 2016",91,1984,2013,1984,2013,Forest,Literatures,4,13016.085426716261,17.31166291737008,409.77968950668196,0.9372127045021948,0.3623329351757726,21.59328726191422,8.826355435024626,79.96086332317738,121.68975474129577,0.7423374331914462,0.4145719512150838,1.15690938440653,NA
30.97,62.77,Finzi_Forest84,"Gill and Finzi, 2016",138,1984,2013,1984,2013,Forest,Literatures,8.7,6457.004153335288,7.908399788595094,246.17594666145007,0.36208498276829876,0.49446162843915553,70.08825251636856,15.88953122936941,95.05848522940762,121.31063708695072,0.13882569109018034,0.40641086720503294,0.5452365582952132,NA
32.8333,39.92,Finzi_Forest20,"Gill and Finzi, 2016",902,1984,2013,1984,2013,Forest,Literatures,9.6,13535.113643694887,14.803616325999503,430.4383325715003,1.0091341294531804,0.21443526958726744,15.953818022647713,8.24961035771202,86.26898968144512,148.64991206135417,0.34319046483590054,0.36809544838391817,0.7112859132198187,NA
32.8333,39.92,Finzi_Forest20,"Gill and Finzi, 2016",902,1984,2013,1984,2013,Forest,Literatures,18.8,13535.113643694887,14.803616325999503,430.4383325715003,1.0091341294531804,0.21443526958726744,15.953818022647713,8.24961035771202,86.26898968144512,148.64991206135417,0.34319046483590054,0.36809544838391817,0.7112859132198187,NA
