lon,lat,site,references,z,year_start,year_end,Begin_year,End_year,NPP.foliage,NPP.stem,NPP.wood,NPP.fine,NPP.coarse,ANPP_2,BNPP_1,TNPP_1,age,LAI,observedfAPAR,GPP,soilCN,pft,contributor,CN_stem_final,CN_wood_final,CN_leaf_final,CN_root_final,lnf_obs_final,bnf_obs_final,wnf_obs_final,PPFD_total,Tg,PPFD,vpd,fAPAR,mapped_age,CNrt,LMA,vcmax25,nhx,noy,ndep,ID
-159.5,22.05,"Kokee, Hawaii",Malhi et al. 2011,1134,1991,2010,1991,2010,210,190,314,NA,NA,524,NA,NA,NA,NA,NA,NA,NA,Forest,Literatures,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.016547343938758497,0.05947088450193405,0.07601822844069255,ID247
-156.8,25.15,"Puu Kolekole, Hawaii",Malhi et al. 2011,1200,1991,2010,1991,2010,440,260,430,NA,NA,870,NA,NA,NA,NA,NA,NA,NA,Forest,Literatures,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.01498586385461845,0.054217169747540823,0.06920303360215928,ID248
-156.4,20.9,"Maui, Hawaii",Malhi et al. 2011,1370,1991,2010,1991,2010,425,62.5,103,NA,NA,528,NA,NA,NA,NA,NA,NA,NA,Forest,Literatures,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.019733759917710956,0.04282663546894726,0.06256039538665821,ID249
-156.4,20.9,"Maui, Hawaii",Malhi et al. 2011,1370,1991,2010,1991,2010,425,37.5,62,NA,NA,487,NA,NA,NA,NA,NA,NA,NA,Forest,Literatures,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.019733759917710956,0.04282663546894726,0.06256039538665821,ID249
-156.4,20.9,"Maui, Hawaii",Malhi et al. 2011,1300,1991,2010,1991,2010,300,75,124,NA,NA,424,NA,NA,NA,NA,NA,NA,NA,Forest,Literatures,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.019733759917710956,0.04282663546894726,0.06256039538665821,ID249
-156.4,20.9,"Maui, Hawaii",Malhi et al. 2011,1370,1991,2010,1991,2010,500,12.5,21,NA,NA,521,NA,NA,NA,NA,NA,NA,NA,Forest,Literatures,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.019733759917710956,0.04282663546894726,0.06256039538665821,ID249
-156.4,20.9,"Maui, Hawaii",Malhi et al. 2011,1270,1991,2010,1991,2010,200,5,8,NA,NA,208,NA,NA,NA,NA,NA,NA,NA,Forest,Literatures,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.019733759917710956,0.04282663546894726,0.06256039538665821,ID249
-156.4,20.9,"Maui, Hawaii",Malhi et al. 2011,1320,1991,2010,1991,2010,450,12.5,21,NA,NA,471,NA,NA,NA,NA,NA,NA,NA,Forest,Literatures,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.019733759917710956,0.04282663546894726,0.06256039538665821,ID249
-156.255278,20.805833,Maui 1,"Anderson-Teixeira et al., 2016, 2018",1300,1996,1998,1996,1998,NA,NA,NA,NA,NA,473.50000000000006,482.8,956.3000000000001,NA,NA,NA,NA,NA,Forest,ForC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.02002789018054803,0.04252475251754125,0.06255264269808929,ID2
-156.252917,20.807361,Maui 2,"Anderson-Teixeira et al., 2016, 2018",1300,1996,1998,1996,1998,NA,NA,NA,NA,NA,520.5,452.9,973.4,NA,NA,NA,NA,NA,Forest,ForC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.02002789018054803,0.04252475251754125,0.06255264269808929,ID3
-156.25,20.808333,Maui 3,"Anderson-Teixeira et al., 2016, 2018",1300,1996,1998,1996,1998,NA,NA,NA,NA,NA,483,368.29999999999995,851.3,NA,NA,NA,NA,NA,Forest,ForC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.02002789018054803,0.04252475251754125,0.06255264269808929,ID4
-156.247083,20.813194,Maui 4,"Anderson-Teixeira et al., 2016, 2018",1300,1996,1998,1996,1998,NA,NA,NA,NA,NA,462.5,378.3,840.8,NA,NA,NA,NA,NA,Forest,ForC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.02002789018054803,0.04252475251754125,0.06255264269808929,ID5
-156.240278,20.813194,Maui 5,"Anderson-Teixeira et al., 2016, 2018",1300,1996,1998,1996,1998,NA,NA,NA,NA,NA,365.5,253.79999999999998,619.3,NA,NA,NA,NA,NA,Forest,ForC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.02002789018054803,0.04252475251754125,0.06255264269808929,ID6
-156.229722,20.815139,Maui 6,"Anderson-Teixeira et al., 2016, 2018",1300,1996,1998,1996,1998,NA,NA,NA,NA,NA,208.5,179.20000000000002,387.70000000000005,NA,NA,NA,NA,NA,Forest,ForC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.02002789018054803,0.04252475251754125,0.06255264269808929,ID7
-155.9,20.05,"Kohala, Hawaii",Malhi et al. 2011,1122,1991,2010,1991,2010,320,140,232,NA,NA,552,NA,NA,NA,NA,NA,NA,NA,Forest,Literatures,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.019863986655285482,0.037437660913718376,0.057301647569003855,ID250
-155.3,19.95,"Laupahoehoe, Hawaii",Malhi et al. 2011,1170,1991,2010,1991,2010,270,210,347,NA,NA,617,NA,NA,NA,NA,NA,NA,NA,Forest,Literatures,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.020470694687805678,0.03647413732189881,0.05694483200970449,ID251
-155.25,19.75,Hawaii 5,Malhi et al. 2011,700,1991,2010,1991,2010,90,30,50,NA,NA,140,NA,NA,NA,NA,NA,NA,NA,Forest,Literatures,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.020470694687805678,0.03647413732189881,0.05694483200970449,ID252
-155.25,19.75,Hawaii 6,Malhi et al. 2011,1660,1991,2010,1991,2010,110,50,83,NA,NA,193,NA,NA,NA,NA,NA,NA,NA,Forest,Literatures,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.020470694687805678,0.03647413732189881,0.05694483200970449,ID253
-155.124528,19.841139,Pepeekeo,"Anderson-Teixeira et al., 2016, 2018",350,1998,2000,1998,2000,320,NA,750,NA,NA,1070,150,1220,NA,NA,NA,3450,NA,Forest,ForC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.02060167056818803,0.03647663195927938,0.057078302527467414,ID8
-155.124528,19.841139,Pepeekeo,"Anderson-Teixeira et al., 2016, 2018",350,1997,1997,1997,1997,245,NA,835,NA,NA,1080,165,1245,NA,NA,NA,3885,NA,Forest,ForC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.020784230902791023,0.03620380908250809,0.05698803998529911,ID8
-155.12,19.83,Pepe'ekeo C,"Vicca et al. 2012;Luyssaert et al., 2007",350,1997,1997,1997,1997,240,NA,810,NA,NA,1050,160,1210,5.5,4.800000000000001,0.9092820467105875,3960,NA,Forest,Sara Vicca,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.020784230902791023,0.03620380908250809,0.05698803998529911,ID429
-155.12,19.83,Pepe'ekeo C,"Vicca et al. 2012;Luyssaert et al., 2007",350,1998,2000,1998,2000,250,NA,500,NA,NA,750,100,850,5.5,4.800000000000001,0.9092820467105875,2950,NA,Forest,Sara Vicca,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.02060167056818803,0.03647663195927938,0.057078302527467414,ID429
-155.11,19.83,HW1,Malhi et al. 2011,204,1991,2010,1991,2010,274,253,415,NA,NA,689,262,951,NA,NA,NA,NA,NA,Forest,Literatures,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.020470694687805678,0.03647413732189881,0.05694483200970449,ID254
-155.11,19.83,HW2,Malhi et al. 2011,204,1991,2010,1991,2010,274,211,346,NA,NA,620,317,937,NA,NA,NA,NA,NA,Forest,Literatures,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.020470694687805678,0.03647413732189881,0.05694483200970449,ID255
-155.11,19.83,HW3,Malhi et al. 2011,204,1991,2010,1991,2010,320,140,232,NA,NA,552,431,983,NA,NA,NA,NA,NA,Forest,Literatures,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.020470694687805678,0.03647413732189881,0.05694483200970449,ID256
-155.11,19.83,HW3,Malhi et al. 2011,204,1991,2010,1991,2010,206,195,322,NA,NA,528,357,885,NA,NA,NA,NA,NA,Forest,Literatures,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.020470694687805678,0.03647413732189881,0.05694483200970449,ID256
-155.11,19.83,HW4,Malhi et al. 2011,204,1991,2010,1991,2010,440,260,430,NA,NA,870,281,1151,NA,NA,NA,NA,NA,Forest,Literatures,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.020470694687805678,0.03647413732189881,0.05694483200970449,ID257
-148.25,64.75,Bonanza FP2,"Anderson-Teixeira et al., 2016, 2018",215,1989,1993,1989,1993,141,NA,408.5,170,NA,549.5,120,669.5,NA,NA,NA,NA,NA,Forest,ForC,NA,NA,NA,NA,NA,NA,NA,6032.995192377154,10.135961561816185,339.47539206822137,0.5240375665237281,0.38594353625906447,63.75584946633124,12.676999139747847,91.12232170100503,131.09398360296694,0.10425904244184495,0.050735610723495486,0.15499465316534045,ID9
-148.25,64.75,Bonanza FP3,"Anderson-Teixeira et al., 2016, 2018",215,1989,1993,1989,1993,83,NA,279.5,211,NA,362.5,197,559.5,NA,NA,NA,NA,NA,Forest,ForC,NA,NA,NA,NA,NA,NA,NA,6032.995192377154,10.135961561816185,339.47539206822137,0.5240375665237281,0.38594353625906447,63.75584946633124,12.676999139747847,91.12232170100503,131.09398360296694,0.10425904244184495,0.050735610723495486,0.15499465316534045,ID10
-148.25,64.75,Bonanza FP4,"Anderson-Teixeira et al., 2016, 2018",215,1989,1993,1989,1993,60.5,NA,157.5,119,NA,218,111.00000000000001,329,NA,NA,NA,NA,NA,Forest,ForC,NA,NA,NA,NA,NA,NA,NA,6032.995192377154,10.135961561816185,339.47539206822137,0.5240375665237281,0.38594353625906447,63.75584946633124,12.676999139747847,91.12232170100503,131.09398360296694,0.10425904244184495,0.050735610723495486,0.15499465316534045,ID11
-148.25,64.75,Bonanza FP5,"Anderson-Teixeira et al., 2016, 2018",215,1989,1993,1989,1993,29,NA,20,111.00000000000001,NA,49,105,154,NA,NA,NA,NA,NA,Forest,ForC,NA,NA,NA,NA,NA,NA,NA,6032.995192377154,10.135961561816185,339.47539206822137,0.5240375665237281,0.38594353625906447,63.75584946633124,12.676999139747847,91.12232170100503,131.09398360296694,0.10425904244184495,0.050735610723495486,0.15499465316534045,ID12
-148.25,64.75,Bonanza UP2,"Anderson-Teixeira et al., 2016, 2018",215,1989,1993,1989,1993,114.5,NA,349.5,132,NA,464,124,588,NA,NA,NA,NA,NA,Forest,ForC,NA,NA,NA,NA,NA,NA,NA,6032.995192377154,10.135961561816185,339.47539206822137,0.5240375665237281,0.38594353625906447,63.75584946633124,12.676999139747847,91.12232170100503,131.09398360296694,0.10425904244184495,0.050735610723495486,0.15499465316534045,ID13
-148.25,64.75,Bonanza UP3,"Anderson-Teixeira et al., 2016, 2018",215,1989,1993,1989,1993,75.5,NA,188,76,NA,263.5,71,334.5,NA,NA,NA,NA,NA,Forest,ForC,NA,NA,NA,NA,NA,NA,NA,6032.995192377154,10.135961561816185,339.47539206822137,0.5240375665237281,0.38594353625906447,63.75584946633124,12.676999139747847,91.12232170100503,131.09398360296694,0.10425904244184495,0.050735610723495486,0.15499465316534045,ID14
-123.97,45.05,Cascade Head (1),"Vicca et al. 2012;Luyssaert et al., 2007",240,1992,1992,1992,1992,105,NA,415,NA,NA,520,148,668,NA,6.800000000000001,0.9666267300396739,1400,NA,Forest,Sara Vicca,NA,NA,NA,NA,NA,NA,NA,11306.437682855321,13.673698148045052,356.8514514059664,0.6343505906867751,0.6303959759451045,48.99057588407984,11.23400801530261,97.89714004452914,116.31815201278914,0.11876218020915985,0.2796037495136261,0.39836592972278595,ID430
-123.97,45.05,Cascade Head (1A),"Vicca et al. 2012;Luyssaert et al., 2007",200,1992,1992,1992,1992,215,NA,370,NA,NA,585,220,805,NA,4.1,0.8712650964121957,1558,NA,Forest,Sara Vicca,NA,NA,NA,NA,NA,NA,NA,11237.976643745891,13.675376339009023,355.67093847791404,0.6179799564455392,0.6147377709446936,45.06158007356921,11.25848081528573,96.473798626567,115.83647130309642,0.11876218020915985,0.2796037495136261,0.39836592972278595,ID431
-123.9,45.04,Cascade Head 12,"Vicca et al. 2012;Luyssaert et al., 2007",261,2001,2001,2001,2001,140,213,269,150,77,409,227,636,178,5.73,0.943016868867966,2084,24.45070422,Forest,Sara Vicca,NA,NA,NA,NA,NA,NA,NA,11346.296814739728,13.685428738889446,357.61415775483187,0.6450783580644043,0.6365209188589309,50.800674639000114,11.203139474122773,98.44256310588638,116.49805517518298,0.12112114578485489,0.2896016240119934,0.4107227697968483,ID432
-123.9,45.08,Cascade Head 11,"Vicca et al. 2012;Luyssaert et al., 2007",236,2001,2001,2001,2001,168,386,461,119,161,629,280,909,168,8.23,0.983674059590559,2023,19.17647058,Forest,Sara Vicca,NA,NA,NA,NA,NA,NA,NA,11292.637578715108,13.672733999571848,356.50356776632185,0.6334052348768664,0.6261617649347898,48.37962301263228,11.219788208085287,97.53165292624327,116.17916095851561,0.12112114578485489,0.2896016240119934,0.4107227697968483,ID433
-123.9,45.1,Cascade Head 2,"Vicca et al. 2012;Luyssaert et al., 2007",308,2001,2001,2001,2001,190,445,536,222,147,726,369,1095,12,9.18,0.9898471416266302,2264,21.66101694,Forest,Sara Vicca,NA,NA,NA,NA,NA,NA,NA,11409.807145389617,13.657386239360184,358.48094273972464,0.6613128528443278,0.6559677017411589,55.461224664000994,11.176241428765378,100.21227461328877,117.12711337382555,0.12112114578485489,0.2896016240119934,0.4107227697968483,ID434
-123.89,45.07,Cascade Head 10,"Vicca et al. 2012;Luyssaert et al., 2007",255,2001,2001,2001,2001,143,198,234,76,69,377,145,522,185,8.87,0.9881449340923619,1774,19.67647058,Forest,Sara Vicca,NA,NA,NA,NA,NA,NA,NA,11328.0094120337,13.675931531182538,357.17165225873947,0.6416794848761974,0.6336961081114976,50.200386020533294,11.205197188796863,98.20269918299127,116.41443161804162,0.12112114578485489,0.2896016240119934,0.4107227697968483,ID435
-123.89,45.07,Cascade Head 9,"Vicca et al. 2012;Luyssaert et al., 2007",207,2001,2001,2001,2001,238,317,378,96,92,616,188,804,46,8.91,0.988379680125369,1774,18.93846153,Forest,Sara Vicca,NA,NA,NA,NA,NA,NA,NA,11245.492791655559,13.680754168333385,355.71193584756776,0.6224329229615523,0.6138965703677037,45.502118611297,11.235745377728577,96.40502560297978,115.78517022040931,0.12112114578485489,0.2896016240119934,0.4107227697968483,ID436
-123.8816,45.1024,Cascade Head 1 ,"Anderson-Teixeira et al., 2016, 2018",205,2001,2001,2001,2001,133,113.99999999999999,134,261,32,267,293,560,NA,NA,NA,2063,NA,Forest,ForC,NA,NA,36.483333333333334,NA,3.645500228414801,NA,NA,11234.307211801135,13.670986439617025,355.38561780391586,0.6207343319300207,0.6123683861961416,45.28885611566817,11.23446248079166,96.31875808956084,115.74088695743112,0.12112114578485489,0.2896016240119934,0.4107227697968483,ID15
-123.88,45.09,Cascade Head 6,"Vicca et al. 2012;Luyssaert et al., 2007",321,2001,2001,2001,2001,233,528,595,75,141,828,217,1045,22,10.49,0.9947261783053827,1679,22.9047619,Forest,Sara Vicca,NA,NA,NA,NA,NA,NA,NA,11435.642084365873,13.661942949321448,359.00015464505503,0.6673813543369203,0.6609353818432055,56.647802558466736,11.161840628374952,100.6646618949085,117.28664567251386,0.12112114578485489,0.2896016240119934,0.4107227697968483,ID437
-123.88,45.09,Cascade Head 7,"Vicca et al. 2012;Luyssaert et al., 2007",298,2001,2001,2001,2001,237,349,407,87,105,644,192,836,45,11.08,0.9960734731616944,1566,17.375,Forest,Sara Vicca,NA,NA,NA,NA,NA,NA,NA,11396.315843761868,13.664649000510549,358.303606407013,0.6582285219621297,0.6513179702381959,54.39386685682162,11.176214524175327,99.79974011940118,116.97990143277595,0.12112114578485489,0.2896016240119934,0.4107227697968483,ID438
-123.88,45.09,Cascade Head 8,"Vicca et al. 2012;Luyssaert et al., 2007",336,2001,2001,2001,2001,184,424,514,115,113,698,228,926,52,7.82,0.979959498938316,1844,NA,Forest,Sara Vicca,NA,NA,NA,NA,NA,NA,NA,11461.289632585875,13.660178133328555,359.4544252350824,0.6733505928422184,0.6672076068029944,58.11776062475704,11.152466348505142,101.22874131371763,117.48669626364729,0.12112114578485489,0.2896016240119934,0.4107227697968483,ID439
-123.88,45.11,Cascade Head 3,"Vicca et al. 2012;Luyssaert et al., 2007",122,2001,2001,2001,2001,194,446,517,106,118,711,224,935,14,9.37,0.9907672653877684,1914,19.13043478,Forest,Sara Vicca,NA,NA,NA,NA,NA,NA,NA,11091.551271489849,13.6792916952591,352.83257517077135,0.5876708378691495,0.5772274888046706,37.13768190607957,11.284461852628247,93.20481763506827,114.62126639168103,0.12112114578485489,0.2896016240119934,0.4107227697968483,ID440
-123.88,45.11,Cascade Head 4,"Vicca et al. 2012;Luyssaert et al., 2007",124,2001,2001,2001,2001,175,506,613,247,125,788,372,1160,40,9.68,0.9920929459484066,2218,NA,Forest,Sara Vicca,NA,NA,NA,NA,NA,NA,NA,11094.947294557653,13.679033719481344,352.89259349872066,0.588462213507806,0.5780707219958835,37.334029233874375,11.283244666630333,93.27983210498408,114.64815831631334,0.12112114578485489,0.2896016240119934,0.4107227697968483,ID441
-123.88,45.11,Cascade Head 5,"Vicca et al. 2012;Luyssaert et al., 2007",124,2001,2001,2001,2001,323,406,457,76,113,780,189,969,22,12.67,0.9982268541614012,2010,NA,Forest,Sara Vicca,NA,NA,NA,NA,NA,NA,NA,11094.947294557653,13.679033719481344,352.89259349872066,0.588462213507806,0.5780707219958835,37.334029233874375,11.283244666630333,93.27983210498408,114.64815831631334,0.12112114578485489,0.2896016240119934,0.4107227697968483,ID442
-123.8605,44.4758,Sara2_NPP12,"Vicca et al. 2012;Luyssaert et al., 2007",640,2001,2001,2001,2001,314,NA,217,NA,NA,531,NA,NA,NA,NA,NA,NA,NA,Forest,Sara Vicca,NA,NA,49.38,NA,6.35884973673552,NA,NA,12369.933220321676,13.951122219679222,383.09154898177445,0.8314523969981233,0.6968524265442628,76.61225062303897,10.734435200705716,114.66014496307008,122.21795571121255,0.13517256081104279,0.280428022146225,0.41560058295726776,ID443
-123.8595,44.4465,Sara2_NPP7,"Vicca et al. 2012;Luyssaert et al., 2007",566,2001,2001,2001,2001,234,NA,275,NA,NA,509,NA,NA,NA,NA,NA,NA,NA,Forest,Sara Vicca,NA,NA,42.65,NA,5.4865181711606095,NA,NA,12227.68507936262,13.977444308464422,380.1888704404607,0.803324084357447,0.6825936042370647,71.14539867200332,10.814998878842212,111.33955166769123,121.09375431827048,0.13517256081104279,0.280428022146225,0.41560058295726776,ID444
-123.7938,44.3983,Sara2_NPP2,"Vicca et al. 2012;Luyssaert et al., 2007",362,2001,2001,2001,2001,232,NA,279,NA,NA,511,NA,NA,NA,NA,NA,NA,NA,Forest,Sara Vicca,NA,NA,42.54,NA,5.453690644099671,NA,NA,11825.561300822696,14.046334276708036,371.8089447780568,0.7255157363015672,0.6457102626602436,56.257892934111,11.037771199243636,102.19249303779154,117.96826090547744,0.13517256081104279,0.280428022146225,0.41560058295726776,ID445
-123.7799,44.399,Sara2_NPP4,"Vicca et al. 2012;Luyssaert et al., 2007",473,2001,2001,2001,2001,90,NA,410,NA,NA,500,NA,NA,NA,NA,NA,NA,NA,Forest,Sara Vicca,NA,NA,40.96,NA,2.197265625,NA,NA,12052.458944897411,14.014394181082059,376.75101758782966,0.768663171426422,0.6644843640042162,63.9671543706438,10.904654295834165,107.29889921054263,119.73129473029206,0.13517256081104279,0.280428022146225,0.41560058295726776,ID446
-123.7759,44.4213,Sara2_NPP1,"Vicca et al. 2012;Luyssaert et al., 2007",338,2001,2001,2001,2001,388,NA,413,NA,NA,801,NA,NA,NA,NA,NA,NA,NA,Forest,Sara Vicca,NA,NA,45.62,NA,8.505041648399825,NA,NA,11771.397848917279,14.047309516779881,370.56389658207735,0.7156931244169721,0.6410837357939984,54.52595401678979,11.064006142414652,101.06327359241531,117.57995076576931,0.13517256081104279,0.280428022146225,0.41560058295726776,ID447
-123.3266,40.8264,Sara2_NPP116,"Vicca et al. 2012;Luyssaert et al., 2007",1153,2004,2004,2004,2004,54,NA,450,NA,NA,504,NA,NA,NA,NA,NA,NA,NA,Forest,Sara Vicca,NA,NA,38.095,NA,1.4175088594303715,NA,NA,14052.563535715692,13.823993628045141,442.1918981173491,0.8922024978898754,0.5476842173001235,77.0729286122428,11.0941257041314,102.13964549810879,145.9451156365862,0.06487300246953964,0.2569331228733063,0.3218061253428459,ID448
-123.3264,40.8387,Sara2_NPP131,"Vicca et al. 2012;Luyssaert et al., 2007",1220,2004,2004,2004,2004,68,NA,340,NA,NA,408,NA,NA,NA,NA,NA,NA,NA,Forest,Sara Vicca,NA,NA,50.0225,NA,1.3593882752761257,NA,NA,14051.77620459129,13.620868875231764,441.9898406380609,0.8928318354899911,0.5450600858528212,79.343422931717,11.12740131874869,103.43424041906778,147.5027130247858,0.06487300246953964,0.2569331228733063,0.3218061253428459,ID449
-123.3261,40.8317,Sara2_NPP124,"Vicca et al. 2012;Luyssaert et al., 2007",1188,2004,2004,2004,2004,30,NA,160,NA,NA,190,NA,NA,NA,NA,NA,NA,NA,Forest,Sara Vicca,NA,NA,37.5325,NA,0.7993072670352361,NA,NA,14052.310444763843,13.718182896823153,442.09254999952816,0.892523275897005,0.5463333243124805,78.2616402922621,11.111748575340272,102.8146382044753,146.75958775874852,0.06487300246953964,0.2569331228733063,0.3218061253428459,ID450
-123.3205,40.8676,Sara2_NPP171,"Vicca et al. 2012;Luyssaert et al., 2007",1381,2004,2004,2004,2004,35,NA,60,NA,NA,95,NA,NA,NA,NA,NA,NA,NA,Forest,Sara Vicca,NA,NA,51.711666666666666,NA,0.6768298578657299,NA,NA,14051.753480551211,13.133450083488814,441.5474662061683,0.8945943099641588,0.5384829129749219,84.72489772429432,11.204299523667311,106.49342029696817,151.25192149550188,0.06487300246953964,0.2569331228733063,0.3218061253428459,ID451
-123.3002,42.4789,Sara2_NPP19,"Vicca et al. 2012;Luyssaert et al., 2007",811,2001,2001,2001,2001,197,NA,368,NA,NA,565,NA,NA,NA,NA,NA,NA,NA,Forest,Sara Vicca,NA,NA,42.18,NA,4.6704599336178285,NA,NA,13142.784915776383,13.855546474836492,414.0030421535941,0.8354834106267346,0.5828512009966496,63.0013826684374,11.311892503712116,97.90837653536477,133.78128270288263,0.06940874457359314,0.2435283362865448,0.31293708086013794,ID452
-123.2745,42.4918,Sara2_NPP17,"Vicca et al. 2012;Luyssaert et al., 2007",771,2001,2001,2001,2001,322,NA,287,NA,NA,609,NA,NA,NA,NA,NA,NA,NA,Forest,Sara Vicca,NA,NA,60.1625,NA,5.352171202991896,NA,NA,13091.648424617082,13.945679269632791,412.6459534507105,0.8312858592588255,0.5893478683253057,62.220052875342276,11.26753406439393,97.59119874731542,132.53087625050847,0.06940874457359314,0.2435283362865448,0.31293708086013794,ID453
-123.2665,42.4725,Sara2_NPP52,"Vicca et al. 2012;Luyssaert et al., 2007",937,2001,2001,2001,2001,193,NA,306,NA,NA,499,NA,NA,NA,NA,NA,NA,NA,Forest,Sara Vicca,NA,NA,50.92,NA,3.7902592301649647,NA,NA,13292.739152039681,13.574124652867722,417.8710064067261,0.8510713132847036,0.5613795924975954,65.23114184816359,11.464879313986737,98.75340546848086,137.54876452406546,0.06940874457359314,0.2435283362865448,0.31293708086013794,ID454
-123.2642,42.4723,Sara2_NPP80,"Vicca et al. 2012;Luyssaert et al., 2007",1026,2001,2001,2001,2001,159,NA,283,NA,NA,442,NA,NA,NA,NA,NA,NA,NA,Forest,Sara Vicca,NA,NA,40.82,NA,3.89514943655071,NA,NA,13398.551029918446,13.37321083467069,420.60204571541084,0.8616499418412028,0.5464064845404502,66.84327993420341,11.574303738492269,99.39922740584326,140.22860543211567,0.06940874457359314,0.2435283362865448,0.31293708086013794,ID455
-123.2612,42.4778,Sara2_NPP55,"Vicca et al. 2012;Luyssaert et al., 2007",951,2001,2001,2001,2001,209,NA,370,NA,NA,579,NA,NA,NA,NA,NA,NA,NA,Forest,Sara Vicca,NA,NA,48.81666666666666,NA,4.281324684192557,NA,NA,13308.264954499486,13.54175427112111,418.2592431456072,0.8528067889480053,0.5589810771300026,65.46546175081457,11.485273839175141,98.85268361552761,137.96129897572877,0.06940874457359314,0.2435283362865448,0.31293708086013794,ID456
-123.2612,42.4875,Sara2_NPP16,"Vicca et al. 2012;Luyssaert et al., 2007",737,2001,2001,2001,2001,80,NA,116,NA,NA,196,NA,NA,NA,NA,NA,NA,NA,Forest,Sara Vicca,NA,NA,55.84,NA,1.4326647564469912,NA,NA,13051.54568927361,14.024186213995819,411.6126262308292,0.8275414705377913,0.5949404976102547,61.5835683183913,11.223745752322959,97.31084209327425,131.49541548012812,0.06940874457359314,0.2435283362865448,0.31293708086013794,ID457
-123.22,44.6,Warings Woods,"Anderson-Teixeira et al., 2016, 2018",170,1992,1992,1992,1992,145,NA,434.99999999999994,NA,NA,580,182,762,NA,NA,NA,NA,NA,Forest,ForC,NA,NA,NA,NA,NA,NA,NA,11433.464927584231,14.249015864245976,361.192645120277,0.6799284181817309,0.6128309317079593,44.79570976240619,10.955286705522173,93.96425125211681,112.5638512138393,0.13242299854755402,0.27143970131874084,0.40386269986629486,ID16
-123.1041,40.3893,Sara2_NPP161,"Vicca et al. 2012;Luyssaert et al., 2007",1332,2004,2004,2004,2004,48,NA,40,NA,NA,88,NA,NA,NA,NA,NA,NA,NA,Forest,Sara Vicca,NA,NA,64.10666666666667,NA,0.7487520798668885,NA,NA,14155.57158193038,13.485450411238515,447.2256542910926,0.90406748444302,0.5471349533995828,82.99453606765165,11.10835440568467,105.31641297854198,150.93992000004567,0.06487300246953964,0.2569331228733063,0.3218061253428459,ID458
-123.0978,40.3906,Sara2_NPP162,"Vicca et al. 2012;Luyssaert et al., 2007",1339,2004,2004,2004,2004,27,NA,114,NA,NA,141,NA,NA,NA,NA,NA,NA,NA,Forest,Sara Vicca,NA,NA,70.89333333333333,NA,0.3808538649614444,NA,NA,14153.095012272848,13.457089947226066,447.1582862812317,0.903138608224983,0.5474389680549384,83.21687500942434,11.114228108934132,105.44806349735444,151.144985494381,0.06487300246953964,0.2569331228733063,0.3218061253428459,ID459
